,param_id,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,Hill_curve,Hill_curve,param_values,param_values,param_values,param_values,param_values,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,RMSE,MAE,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,drug_conc_Hill,peak_current,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance
0,6941.0,0.0,9.999999999999991e-07,3.162277660168377e-06,9.999999999999994e-06,3.1622776601683775e-05,9.999999999999996e-05,0.0003162277660168,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,1.0,0.9848908162512456,0.954625528079282,0.8728607448539955,0.6951781523916001,0.4368790717987212,0.209888589563823,0.0826643404891305,0.0289530269398926,0.0080829596055352,0.001834164456052,0.9413727914345108,0.0001334863797747,-54.93,26432.410336767512,0.0052751737877221,1.0,1.0,1e-06,2.335721469090121e-06,5.455594781168514e-06,1.274274985703132e-05,2.9763514416313192e-05,6.951927961775606e-05,0.0001623776739188,0.0003792690190732,0.00088586679041,0.0020691380811147,0.0048329302385717,0.0112883789168468,0.0263665089873035,0.0615848211066025,0.1438449888287662,0.3359818286283781,0.7847599703514607,1.8329807108324336,4.281332398719387,10.0,279.20000000000005,282.90000000000003,291.3,309.70000000000005,347.20000000000005,416.5,519.0,627.5,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,278.90000000000003,281.90000000000003,288.3,301.8,327.70000000000005,372.6,438.9,521.5,611.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,50.039946542737226,32.7125,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,,,,,,,0.0005588054555146,0.000172742677163,5.075840503510796e-05,1.2208267038166238e-05,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6956.0,0.0,9.99999999999999e-10,3.162277660168376e-09,9.99999999999999e-09,3.1622776601683765e-08,9.999999999999993e-08,3.162277660168377e-07,9.999999999999991e-07,3.162277660168377e-06,9.999999999999994e-06,3.1622776601683775e-05,1.0,0.970978459861474,0.9182037111649968,0.7958024323962777,0.589323744743525,0.3574718627644119,0.1732328355795259,0.065795273106275,0.0192051852653329,0.0043297444403417,0.0008688645490316,0.8616518707012277,5.0641536534147e-07,-54.93,61114646.36239009,0.0020449034846484,1.0,1.0,1e-09,3.3598182862837882e-09,1.1288378916846885e-08,3.792690190732255e-08,1.274274985703132e-07,4.281332398719396e-07,1.438449888287663e-06,4.832930238571752e-06,1.623776739188721e-05,5.455594781168514e-05,0.0001832980710832,0.000615848211066,0.0020691380811147,0.0069519279617756,0.0233572146909012,0.078475997035146,0.2636650898730355,0.8858667904100832,2.976351441631313,10.0,282.1,294.70000000000005,331.70000000000005,422.9,584.3000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,281.5,290.5,313.3,363.4,449.4,560.9,678.3000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,66.4752886417201,43.52000000000002,9.999999999999996e-05,0.0003162277660168,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,0.0002438897286832,7.707860732386142e-05,2.4365838484371515e-05,7.702901975352924e-06,2.43441682813145e-06,7.680437341235842e-07,2.41299459812006e-07,7.464219587875877e-08,2.208521466171209e-08,5.277067073553686e-09,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6957.0,0.0,9.99999999999999e-10,3.162277660168376e-09,9.99999999999999e-09,3.1622776601683765e-08,9.999999999999993e-08,3.162277660168377e-07,9.999999999999991e-07,3.162277660168377e-06,9.999999999999994e-06,3.1622776601683775e-05,1.0,0.9662148374864352,0.9028856574018276,0.7543424098740305,0.5093892063753253,0.262526594600029,0.1079092848365106,0.0390772045085109,0.0117226436280362,0.0027433716199971,0.000772106973452,0.9410726255288864,9.138831682782929e-08,-54.93,61114646.36239009,0.0052751737877221,1.0,1.0,1e-09,3.3598182862837882e-09,1.1288378916846885e-08,3.792690190732255e-08,1.274274985703132e-07,4.281332398719396e-07,1.438449888287663e-06,4.832930238571752e-06,1.623776739188721e-05,5.455594781168514e-05,0.0001832980710832,0.000615848211066,0.0020691380811147,0.0069519279617756,0.0233572146909012,0.078475997035146,0.2636650898730355,0.8858667904100832,2.976351441631313,10.0,282.90000000000003,297.3,339.70000000000005,441.9,596.3000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,281.90000000000003,292.8,322.6,388.7000000000001,495.7000000000001,622.7,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,51.50584432858082,35.28000000000001,9.999999999999996e-05,0.0003162277660168,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,0.0002438708488817,7.707593619304881e-05,2.436719915182132e-05,7.702547638168946e-06,2.434679628272171e-06,7.682201800161537e-07,2.41294065808912e-07,7.472296853795531e-08,2.19407131663528e-08,5.303930203170457e-09,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6979.0,0.0,3.1622776601683765e-08,9.999999999999993e-08,3.162277660168377e-07,9.999999999999991e-07,3.162277660168377e-06,9.999999999999994e-06,3.1622776601683775e-05,9.999999999999996e-05,0.0003162277660168,0.0009999999999999,1.0,0.9877483698395034,0.962255198094084,0.8896290079273967,0.7179113004308008,0.4447772515315265,0.2010162653813212,0.0724878074402039,0.0234606621024351,0.0073450244708421,0.0023021067572647,1.0054177933199369,2.361315013851087e-06,-54.93,650423.3455655788,0.1292205265306377,1.0,1.0,3.162277660168379e-08,8.858667904100834e-08,2.481628922836824e-07,6.951927961775605e-07,1.947483039908757e-06,5.455594781168514e-06,1.5283067326587687e-05,4.281332398719396e-05,0.0001199353946209,0.0003359818286283,0.000941204967268,0.0026366508987303,0.0073861998220793,0.0206913808111479,0.0579639395338497,0.1623776739188721,0.4548777947003777,1.2742749857031348,3.5696988468260624,10.0,278.90000000000003,283.3,295.20000000000005,325.5,392.4,503.5,628.7,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,278.20000000000005,281.5,290.20000000000005,312.40000000000003,361.1,445.1,555.0,671.5,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,37.83852911668589,26.285714285714285,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,,,,0.0007252153151345,0.0002289308250008,7.217029845931887e-05,2.2667567035332515e-05,7.00919463510593e-06,2.0621185693391364e-06,4.942230658390115e-07,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6981.0,0.0,3.1622776601683765e-08,9.999999999999993e-08,3.162277660168377e-07,9.999999999999991e-07,3.162277660168377e-06,9.999999999999994e-06,3.1622776601683775e-05,9.999999999999996e-05,0.0003162277660168,0.0009999999999999,1.0,0.9877502342097596,0.9622617742402236,0.889642160009552,0.7180007876190394,0.444794380543675,0.2010371938791287,0.0724859500763649,0.0234534341265887,0.0073441135191838,0.0023021721596914,1.0055043748939951,2.359124133605173e-06,-54.93,650423.3455655788,0.2172028914720866,1.0,1.0,3.162277660168379e-08,8.858667904100834e-08,2.481628922836824e-07,6.951927961775605e-07,1.947483039908757e-06,5.455594781168514e-06,1.5283067326587687e-05,4.281332398719396e-05,0.0001199353946209,0.0003359818286283,0.000941204967268,0.0026366508987303,0.0073861998220793,0.0206913808111479,0.0579639395338497,0.1623776739188721,0.4548777947003777,1.2742749857031348,3.5696988468260624,10.0,278.90000000000003,283.3,295.3,325.6,392.4,503.5,628.7,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,278.20000000000005,281.5,290.20000000000005,312.40000000000003,361.1,445.1,555.0,671.5,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,37.84539979593671,26.31428571428572,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,,,,0.0007251835230728,0.000228965065658,7.218354472226646e-05,2.26683830616236e-05,7.012073270661712e-06,2.063978747576935e-06,4.945759234418653e-07,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,7146.0,0.0,9.999999999999996e-05,0.0003162277660168,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,1.0,0.9730988128563935,0.91963077268946,0.7833871902880843,0.5331088485330369,0.2643635110271523,0.1008032478543065,0.0332588494368056,0.0102667299141688,0.0029937719187779,0.0007207175184399,1.0046290535356817,0.0035097094041354,-14.57,435.1869486529291,0.0542097384755702,1.0,1.0,0.0001,0.0001832980710832,0.0003359818286283,0.000615848211066,0.0011288378916846,0.0020691380811147,0.0037926901907322,0.0069519279617756,0.0127427498570313,0.0233572146909012,0.0428133239871939,0.078475997035146,0.1438449888287662,0.2636650898730358,0.4832930238571752,0.8858667904100823,1.623776739188721,2.97635144163132,5.455594781168514,10.0,282.1,286.90000000000003,295.3,310.0,334.8,374.5,432.0,504.4,582.1,656.6,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,280.40000000000003,283.70000000000005,289.6,299.8,316.90000000000003,343.90000000000003,383.0,434.5,495.9,562.9,631.5,699.2,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,49.90347683278191,36.81,10.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,7262.0,0.0,0.0003162277660168,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,1.0,0.969377001711972,0.9092428363871828,0.759997677608947,0.5009544286673995,0.2397447651869332,0.0890591031743767,0.0288883406412398,0.0087412743855034,0.002088772430189,0.0,1.0043584279114972,0.0098005035819895,-14.57,155.88726443420438,0.0140221775674004,1.0,1.0,0.0003162277660168,0.0005455594781168,0.000941204967268,0.0016237767391887,0.0028013567611988,0.0048329302385717,0.0083378222347178,0.0143844988828766,0.0248162892283682,0.0428133239871939,0.0738619982207935,0.1274274985703133,0.2198392648862289,0.3792690190732249,0.6543189129712962,1.1288378916846884,1.947483039908755,3.359818286283781,5.796393953384961,10.0,282.90000000000003,287.40000000000003,295.1,307.8,328.20000000000005,359.8,405.6,465.4,533.5,601.9000000000001,665.8000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,281.0,284.20000000000005,289.70000000000005,298.70000000000005,313.1,335.0,366.4,408.0,459.0,516.6,577.5,639.4000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,49.01159417562712,36.74545454545456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,7295.0,0.0,3.162277660168377e-06,9.999999999999994e-06,3.1622776601683775e-05,9.999999999999996e-05,0.0003162277660168,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,1.0,0.9836182164019184,0.9503617941218448,0.8605477777829894,0.6734608554000561,0.4339240280964326,0.2618422472764854,0.1695624281448682,0.1063247018058777,0.0510675776664735,0.0161637806808304,0.7460638211663824,0.0021921734285566,-14.57,9468.289783403514,4.617607212716914e-05,1.0,1.0,3.162277660168379e-06,6.951927961775606e-06,1.5283067326587687e-05,3.359818286283781e-05,7.386199822079358e-05,0.0001623776739188,0.0003569698846826,0.0007847599703514,0.001725210549942,0.0037926901907322,0.0083378222347178,0.0183298071083243,0.040296113202004,0.0885866790410083,0.1947483039908757,0.4281332398719396,0.941204967268067,2.06913808111479,4.548777947003778,10.0,279.20000000000005,282.6,289.6,303.8,330.8,376.8,445.8,534.7,633.6,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,281.70000000000005,285.8,292.90000000000003,304.8,324.20000000000005,353.5,394.5,446.7000000000001,507.4,572.5,638.8000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,54.6879633313706,33.93333333333334,0.3162277660168379,1.0,3.1622776601683795,10.0,,,,,,,,0.0038416208368771,0.0008830762235461,0.0001886199742805,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,7350.0,0.0,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,,1.0,0.9798991511025632,0.939101133182506,0.829730077570687,0.60589437185612,0.3254422933701278,0.1296501254317388,0.0418218628480264,0.0103451380444036,0.0,,1.0117284069892851,0.0465939358900639,-11.21425,30.0,0.0542097384755702,1.0,1.0,0.001,0.0016237767391887,0.0026366508987303,0.0042813323987193,0.0069519279617756,0.0112883789168468,0.0183298071083243,0.0297635144163131,0.0483293023857175,0.0784759970351461,0.1274274985703133,0.206913808111479,0.3359818286283781,0.5455594781168515,0.8858667904100823,1.438449888287663,2.3357214690901213,3.792690190732246,6.158482110660261,10.0,280.40000000000003,282.90000000000003,286.90000000000003,293.20000000000005,303.1,318.3,340.90000000000003,373.1,415.7000000000001,467.30000000000007,523.3000000000001,577.8000000000001,626.9000000000001,668.6,702.1,1000.0,1000.0,1000.0,1000.0,1000.0,279.3,281.20000000000005,284.1,288.8,296.1,307.3,324.0,347.6,379.2000000000001,419.0,465.9,517.8000000000001,572.4000000000001,627.8000000000001,682.7,1000.0,1000.0,1000.0,1000.0,1000.0,33.37495068660528,25.82000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,7352.0,0.0,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,31.6227766016838,1.0,0.9686321893536864,0.9113166642270876,0.7786763789181504,0.5589008642541834,0.3235229316885424,0.1498960876241472,0.0564165168555288,0.0179372898516137,0.0044358882076334,0.0,0.87859306945714,0.0621896159754323,-11.21425,55.84,0.0020449034846484,1.0,1.0,0.001,0.001725210549942,0.0029763514416313,0.0051348329074375,0.0088586679041008,0.0152830673265876,0.0263665089873035,0.0454877794700377,0.0784759970351461,0.1353876180022543,0.2335721469090121,0.4029611320200399,0.6951927961775606,1.1993539462092344,2.069138081114788,3.5696988468260624,6.158482110660261,10.624678308940409,18.32980710832434,31.6227766016838,282.70000000000005,287.20000000000005,294.6,306.5,325.5,354.20000000000005,395.8,452.4,522.2,595.6,661.1,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,281.90000000000003,285.1,290.20000000000005,298.20000000000005,310.1,327.5,351.70000000000005,383.8,423.5,469.9,520.8000000000001,574.2,628.3000000000001,681.9000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,69.36097278336389,48.64545454545455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,7444.0,0.0,3.1622776601683762e-09,9.99999999999999e-09,3.1622776601683765e-08,9.999999999999993e-08,3.162277660168377e-07,9.999999999999991e-07,3.162277660168377e-06,9.999999999999994e-06,3.1622776601683775e-05,9.999999999999996e-05,1.0,0.9868863825099464,0.9596973015561496,0.8827160921587107,0.7039719550197334,0.4286468859439316,0.1905901108047293,0.0680222436457458,0.0218042038858026,0.0067752852886126,0.0021146907983119,1.0047238826780631,2.2046608751803138e-07,-11.21425,6484162.976296218,0.2816,1.0,1.0,3.162277660168379e-09,1e-08,3.162277660168379e-08,1e-07,3.162277660168379e-07,1e-06,3.162277660168379e-06,1e-05,3.1622776601683795e-05,0.0001,0.0003162277660168,0.001,0.0031622776601683,0.01,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,279.20000000000005,285.1,303.0,352.1,459.2000000000001,607.5,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,278.3,282.5,295.0,328.70000000000005,401.7000000000001,515.0,644.7,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,45.60999524957952,30.81666666666668,0.0003162277660168,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,,0.0006653992376101,0.0002100058539848,6.635787928644884e-05,2.097260543327033e-05,6.608414229405263e-06,2.0840734056339687e-06,6.413983539765833e-07,1.870786959257657e-07,4.534810942027916e-08,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,7506.0,0.0,3.162277660168377e-06,9.999999999999994e-06,3.1622776601683775e-05,9.999999999999996e-05,0.0003162277660168,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,1.0,0.9812241330072734,0.9431151255242822,0.8404873750115859,0.6306275232262766,0.3671301513411512,0.1858377184608646,0.1040992997965172,0.0664468056023657,0.0397988103250377,0.0176445637279273,0.8686308751211503,0.0005814203430371,-11.21425,9468.289783403514,1.7900000000000005e-05,1.0,1.0,3.162277660168379e-06,6.951927961775606e-06,1.5283067326587687e-05,3.359818286283781e-05,7.386199822079358e-05,0.0001623776739188,0.0003569698846826,0.0007847599703514,0.001725210549942,0.0037926901907322,0.0083378222347178,0.0183298071083243,0.040296113202004,0.0885866790410083,0.1947483039908757,0.4281332398719396,0.941204967268067,2.06913808111479,4.548777947003778,10.0,279.3,282.70000000000005,289.90000000000003,304.6,332.20000000000005,378.9,448.4,537.0,634.7,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,280.6,284.70000000000005,292.40000000000003,306.6,331.1,370.0,424.7000000000001,492.7000000000001,568.0,645.1,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,28.026634157925965,16.94444444444445,0.3162277660168379,1.0,3.1622776601683795,10.0,,,,,,,,0.0054299060584203,0.001381550072583,0.0002984695034971,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,7527.0,0.0,9.999999999999991e-07,3.162277660168377e-06,9.999999999999994e-06,3.1622776601683775e-05,9.999999999999996e-05,0.0003162277660168,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,1.0,0.9654724106533876,0.9013858989577452,0.7588051620666775,0.5525819933207426,0.3756808460587551,0.251393098151198,0.143501076844842,0.0557786523963044,0.0136493158058624,0.0025999856154956,0.6874461400322656,0.0011416529635776,-11.21425,73790.7618159219,0.0001191189741393,1.0,1.0,1e-06,2.335721469090121e-06,5.455594781168514e-06,1.274274985703132e-05,2.9763514416313192e-05,6.951927961775606e-05,0.0001623776739188,0.0003792690190732,0.00088586679041,0.0020691380811147,0.0048329302385717,0.0112883789168468,0.0263665089873035,0.0615848211066025,0.1438449888287662,0.3359818286283781,0.7847599703514607,1.8329807108324336,4.281332398719387,10.0,283.40000000000003,292.3,311.0,347.0,408.2000000000001,497.0,605.2,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,285.90000000000003,293.0,305.0,324.3,353.3,393.9,445.6,505.6,570.2,635.9000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,75.28404308256262,49.92857142857143,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,,,,,,,0.0004920961350418,9.869157619443295e-05,2.0826508647871564e-05,3.984987570635219e-06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,7563.0,0.0,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,,1.0,0.9791816018039824,0.9370174057724312,0.8246067967791588,0.5971638815448335,0.3175809795382802,0.1256339930465854,0.0403851580350089,0.0099829802527283,0.0,,1.011348936821196,0.0449884754759463,-7.8585,30.0,0.0760138578786789,1.0,1.0,0.001,0.0016237767391887,0.0026366508987303,0.0042813323987193,0.0069519279617756,0.0112883789168468,0.0183298071083243,0.0297635144163131,0.0483293023857175,0.0784759970351461,0.1274274985703133,0.206913808111479,0.3359818286283781,0.5455594781168515,0.8858667904100823,1.438449888287663,2.3357214690901213,3.792690190732246,6.158482110660261,10.0,280.5,283.0,287.1,293.5,303.6,319.0,342.0,374.6,417.7000000000001,470.0,526.6,581.7,631.2,673.2,706.7,1000.0,1000.0,1000.0,1000.0,1000.0,279.5,281.3,284.40000000000003,289.20000000000005,296.8,308.40000000000003,325.5,349.6,381.9,422.3,469.6,521.7,576.4000000000001,631.7,686.5,1000.0,1000.0,1000.0,1000.0,1000.0,33.29142031615152,25.70666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,7622.0,0.0,3.1622776601683765e-08,9.999999999999993e-08,3.162277660168377e-07,9.999999999999991e-07,3.162277660168377e-06,9.999999999999994e-06,3.1622776601683775e-05,9.999999999999996e-05,0.0003162277660168,0.0009999999999999,1.0,0.9863387260987132,0.9580476291297322,0.8783545363915692,0.6952478093813207,0.4184121577709412,0.1841068997432604,0.0652369755349549,0.0207934131098955,0.0064307665778307,0.0020036425254695,1.005058678604553,2.1278772026428524e-06,-7.8585,650423.3455655788,0.0760138578786789,1.0,1.0,3.162277660168379e-08,8.858667904100834e-08,2.481628922836824e-07,6.951927961775605e-07,1.947483039908757e-06,5.455594781168514e-06,1.5283067326587687e-05,4.281332398719396e-05,0.0001199353946209,0.0003359818286283,0.000941204967268,0.0026366508987303,0.0073861998220793,0.0206913808111479,0.0579639395338497,0.1623776739188721,0.4548777947003777,1.2742749857031348,3.5696988468260624,10.0,279.20000000000005,284.3,297.8,332.40000000000003,408.7000000000001,532.6,665.5,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,278.40000000000003,282.0,291.70000000000005,316.0,368.2000000000001,455.7000000000001,567.1,683.4000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,50.069266307500726,34.48571428571428,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,,,,0.0006297779591056,0.000198731769631,6.262896787120932e-05,1.9669121285530865e-05,6.087738824894194e-06,1.7936585658731322e-06,4.296991977207052e-07,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,7726.0,0.0,3.162277660168377e-06,9.999999999999994e-06,3.1622776601683775e-05,9.999999999999996e-05,0.0003162277660168,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,1.0,0.9802244791138048,0.940023809486536,0.832061017925733,0.6107877014315714,0.3301684304542743,0.1335065682474906,0.0452313469650741,0.0141829705165915,0.0043821890811669,0.0013611853812451,1.005428210821414,0.0001488878600735,-7.8585,9468.289783403514,0.0275706107800822,1.0,1.0,3.162277660168379e-06,6.951927961775606e-06,1.5283067326587687e-05,3.359818286283781e-05,7.386199822079358e-05,0.0001623776739188,0.0003569698846826,0.0007847599703514,0.001725210549942,0.0037926901907322,0.0083378222347178,0.0183298071083243,0.040296113202004,0.0885866790410083,0.1947483039908757,0.4281332398719396,0.941204967268067,2.06913808111479,4.548777947003778,10.0,280.5,285.3,295.6,316.90000000000003,358.40000000000003,429.4,526.6,629.4000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,279.3,282.8,290.20000000000005,305.3,334.0,382.0,450.9,534.5,623.5,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,47.10364900939207,32.88750000000002,0.3162277660168379,1.0,3.1622776601683795,10.0,,,,,,,,0.0004193278610595,0.000123097596378,2.9565212005452343e-05,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
